instrument,timestamp_utc,open_price,high_price,low_price,close_price,record_timestamp_utc
LSE:MAG7,2025-09-12 14:15:00+00:00,30.8,30.91,30.8,30.91,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 14:20:00+00:00,30.8,30.8,30.77,30.77,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 14:25:00+00:00,30.96,31.22,30.96,31.22,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 14:30:00+00:00,31.15,31.41,31.15,31.37,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 14:35:00+00:00,31.37,31.42,31.19,31.2,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 14:40:00+00:00,31.26,31.26,31.1,31.1,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 14:45:00+00:00,31.15,31.35,31.15,31.3,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 14:50:00+00:00,31.27,31.37,31.21,31.37,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 14:55:00+00:00,31.42,31.49,31.34,31.34,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 15:00:00+00:00,31.39,31.5,31.34,31.34,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 15:05:00+00:00,31.34,31.42,31.3,31.34,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 15:10:00+00:00,31.45,31.5,31.37,31.38,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 15:15:00+00:00,31.41,31.41,31.4,31.4,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 15:20:00+00:00,31.28,31.28,31.22,31.28,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 15:25:00+00:00,31.24,31.33,31.17,31.17,2025-09-20 17:52:14
LSE:MAG7,2025-09-12 15:35:00+00:00,31.25,31.25,31.25,31.25,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 07:00:00+00:00,32.73,32.89,32.48,32.6,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 07:05:00+00:00,32.57,32.57,32.57,32.57,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 07:10:00+00:00,32.73,32.73,32.73,32.73,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 07:15:00+00:00,32.69,32.89,32.48,32.69,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 07:20:00+00:00,32.69,32.89,32.69,32.75,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 07:25:00+00:00,32.67,32.87,32.67,32.78,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 07:30:00+00:00,32.78,32.78,32.59,32.67,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 07:35:00+00:00,32.89,32.89,32.48,32.86,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 07:40:00+00:00,32.86,32.88,32.58,32.8,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 07:45:00+00:00,32.8,32.85,32.69,32.85,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 07:50:00+00:00,32.8,32.85,32.8,32.85,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 07:55:00+00:00,32.86,32.88,32.85,32.88,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 08:00:00+00:00,32.84,32.84,31.8,31.8,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 08:05:00+00:00,31.83,32.26,31.83,32.25,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 08:10:00+00:00,32.25,32.25,32.06,32.25,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 08:15:00+00:00,32.1,32.26,32.1,32.2,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 08:20:00+00:00,32.35,32.35,32.09,32.3,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 08:25:00+00:00,32.18,32.28,32.18,32.2,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 08:30:00+00:00,32.17,32.17,32.0,32.0,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 08:35:00+00:00,32.0,32.0,31.84,32.0,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 08:40:00+00:00,32.2,32.23,32.2,32.23,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 08:45:00+00:00,32.24,32.25,32.24,32.25,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 08:50:00+00:00,32.15,32.15,32.15,32.15,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 08:55:00+00:00,32.1,32.1,32.08,32.08,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 09:00:00+00:00,32.15,32.15,32.15,32.15,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 09:05:00+00:00,32.07,32.07,31.92,31.92,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 09:10:00+00:00,32.04,32.04,32.04,32.04,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 09:15:00+00:00,31.91,31.91,31.9,31.9,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 09:20:00+00:00,31.91,31.91,31.91,31.91,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 09:25:00+00:00,31.94,31.94,31.82,31.84,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 09:30:00+00:00,31.94,31.94,31.86,31.86,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 09:35:00+00:00,31.92,32.07,31.9,32.07,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 09:45:00+00:00,32.0,32.14,32.0,32.14,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 09:55:00+00:00,32.2,32.2,32.2,32.2,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 10:05:00+00:00,32.2,32.2,32.2,32.2,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 10:10:00+00:00,32.27,32.42,32.27,32.42,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 10:15:00+00:00,32.48,32.5,32.48,32.5,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 10:20:00+00:00,32.7,32.85,32.7,32.8,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 10:25:00+00:00,32.88,33.21,32.81,33.21,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 10:30:00+00:00,33.21,33.6,33.21,33.38,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 10:35:00+00:00,33.5,33.5,33.46,33.46,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 10:40:00+00:00,33.46,33.46,33.37,33.45,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 10:45:00+00:00,33.6,33.6,33.4,33.4,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 10:50:00+00:00,33.6,33.6,33.5,33.5,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 10:55:00+00:00,33.53,33.61,33.53,33.61,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 11:00:00+00:00,33.4,33.65,33.4,33.41,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 11:05:00+00:00,33.64,33.7,33.64,33.7,2025-09-20 17:52:14
LSE:MAG7,2025-09-15 11:10:00+00:00,33.7,33.81,33.65,33.65,2025-09-20 17:52:14
